URL,Title,Content,Category,Source
https://www.standardmedia.co.ke/standard-entertainment/article/2001377761/filthy-rich-nigerian-socialite-charged-in-us-over-cyber-fraud,‘Filthy rich’ Nigerian socialite charged in US over cyber fraud,"Popular Nigerian Instagram celebrity, Ramon Abbas popularly known as Hushpuppi. Photo [Courtesy,Standard]

A Nigerian Instagram celebrity with 2.4 million followers and known for his flamboyant lifestyle could face a statutory sentence for money laundering and cyber crime.

Ramon Abbas, alias Hushpuppi, 37, has appeared in court in the US, accused of conspiring to launder millions of dollars through cyber crime cartels.

If found guilty, Hushpuppi, who was known to flaunt his lavish lifestyle showcasing his Rolls Royce and Ferrari cars, golden watches and designer clothes, could be sentenced to up to 20 years in jail.

The news of his arrest by the FBI in Dubai before he was flown to Chicago, US, where he appeared in a federal court on Friday, took the regional showbiz industry by surprise.

Romantic escapades

Read More

Hushpuppi had been associated with a number of Kenyan socialites, including one he was rumoured to have dated last year.

The Kenyan socialite, who is said to have had romantic escapades with Hushpuppi in Dubai, has however distanced herself from him, saying she no longer wants to hear anything to do with Nigerian “boys”.

Another Kenyan socialite told The Standard that she was not shocked that Hushpuppi was arrested as “he had sold himself out with all those extravagant displays of quick riches”.

Subscribe to Our Newsletter Subscribe to our newsletter and stay updated on the latest developments and special offers!

“Everyone has been talking about the story of Yahoo Boys, these young Nigerian men who use the internet to relieve unsuspecting clients of their money in romance, gold and other business scams. Having been alleged as such on several occasions, it was evident that law enforcers would catch up with him,” the beautician and entrepreneur said.

Hushpuppi’s social media accounts presented him as a filthy rich real estate developer, with choppers and super cars.

He was nabbed alongside 11 others through the help of Dubai Police.

During the raid, the police seized nearly Sh4.3 billion, 13 luxury cars worth Sh720 million and phone and computer data containing more than 100,000 alleged fraud files and the addresses of nearly two million possible victims.

The arrest was triggered by report filed by a complainant who said that Hushpuppi and an unnamed person conspired to launder a Sh1.6 billion stash as well as an attempt to steal Sh13.1 billion from an unnamed English Premier League football club.

Opulent lifestyle

Prosecutors allege that Hushpuppi is a mastermind of a global network that uses computer intrusions, business email compromise (BEC) schemes and money-laundering capers to steal hundreds of millions of dollars.

According to a US federal court affidavit, one of the alleged victims was the client of a New York-based law firm that lost nearly a million dollars in 2019.

“This case targets a key player in a large, transnational conspiracy who was living an opulent lifestyle in another country while allegedly providing safe havens for stolen money around the world. As this case demonstrates, my office will continue to hold such criminals accountable, no matter where they live,” US Attorney Nick Hanna said in a statement.",Arts/Culture/Celebrities,https://www.standardmedia.co.ke/
https://www.standardmedia.co.ke/standard-entertainment/article/2001377513/two-more-kenyan-producers-join-elite-oscars-vetting-team,Two more Kenyan producers join elite Oscars vetting team,"Film maker Wanjiru Njendu.

Three years ago, Kenyan filmmaker Judy Kibinge was just ‘chilling’ (in her word) in Chebeaugue Island in Maine, USA, on the invite of her friend Nicola Shepherd when she received the news.

She had just been invited to join the Oscar Academy, the elite institution that chooses which films to give the gong to for the annual Oscar Academy Awards, the most prestigious film awards in the world.

Upon receiving this great news, Kibinge was floored. ‘Whoa!’ she posted on her Facebook page: ‘Blink! Blink! What a list. Honoured!’

Three days ago, Toni Kamau became the youngest female African (documentary producer) to be invited as a member of the same Academy for Motion Pictures Arts and Sciences.

Also invited is Wanjiru Njendu, who was selected to join the Short Films and Feature Animation Branch in 2020.

Read More

“This nomination means I get to sit at the world table of cinema gatekeepers. It’s an opportunity to network with world talent and contacts. I promise to push deserving Kenyan documentaries to the forefront with any newfound opportunities this avails me,” says Toni.

As a creative producer, director and founder of We are not the Machine Ltd, a local production company, Toni tells stories of outsiders, rebels and change makers. Her past credits include half hour documentaries for Al Jazeera, MTV Europe and BBC Africa. The Sundance special jury prize winner Softie, produced by Toni and directed/produced by Sam Soko, premiered at Sundance in 2020 in the World Cinema Documentary Feature Competition.

“Softie” is the docu-story of famous Kenyan photo-journalist and street activist Boniface Mwangi.

Subscribe to Our Newsletter Subscribe to our newsletter and stay updated on the latest developments and special offers!

I am Samuel, directed by Rory Peck 2019 winner Pete Murimi is her second feature as producer, and the queer documentary recently had its world premiere at the 2020 edition of Hot Docs.

Academy winner and actress Lupita Nyong’o, Director Wanuri Kahiu, Film Director and Founder of Docubox Judy Kibinge and VFX Artist Yvonne Muinde are other Kenyan Academy members, bringing the total number of Kenyan members in the Academy of Motion Pictures Arts and Sciences to six. All Kenyan members are female, which is rare, in a global film industry that is grappling with gender and diversity representation, especially at the director, producer and head of departments in film.

A decade before, Judy was just joining the film directing game (with Dangerous Affair in 2002), having quit her job as McCann Erickson’s Creative Director.

The next 10 years would see Judy mostly direct, sometimes produce, and once or twice script a number of films. Yet her prestigious first as a Kenyan Oscar Academy member would not have been possible if not for all the noise black Hollywood elites like Jada Pinkett Smith made back in 2015 when no person of colour was nominated for an Oscar Award.

Between then and 2019, three more Kenyan women of colour were invited to join it.",Arts/Culture/Celebrities,https://www.standardmedia.co.ke/
https://www.standardmedia.co.ke/standard-entertainment/article/2001377511/another-zilizopendwa-star-bows-out-of-stage,Another zilizopendwa star bows out of stage,"The death of Matee Festo (pictured), the artiste who hit national scenes in the 1980s for his hit song Stella evokes golden memories to the lovers of zilizopendwa music.

Matee, a former police officer, joined Muema Brothers in 1973 before co-founding AP Utawala band.

The artiste was accorded Head of State Commendation last year, and his initial musical themes bore a semblance to the Everly Brothers who long in the 50’s sang Take a Message to Mary which had a similar theme to Stella.

The two songs are philosophical in nature; provoking discussion on whether prisoners considered outcasts in society have a right to love and be loved back in return.

Read More

Matee’s melancholic song narrates a sad story of a man in love who is locked up in prison. He cannot meet his lover and thus sends his relatives home asking them to deliver the discouraging message to his woman.

Frontier lad

“Kamweleze nimefungwa jela dada, anizalie mtoto kike mama nitaoa (Tell her I am imprisoned sister, ask her to bear a girl for me to marry),” sings Matee.

Subscribe to Our Newsletter Subscribe to our newsletter and stay updated on the latest developments and special offers!

In a recent video, Matee sets his song in a prison facility detached from the rest of the community. He leans on metallic bars as he pours his tribulations to imagined relatives visiting him.

It is a grey area of uncertainty that the creative industry uses to demonstrate subtle nature of humanity: not all those behind bars are guilty of crimes they have been accused of but they cannot change their circumstances.

Matee seems conscious of this as he does not tell the audience why he is behind bars, leaving them unaware the crime he could have committed or whether he is blackmailed. Whatever the reason, Matee demonstrates that it does not matter as he pleads for the message to be delivered to his lover Stella, for he cares for her.

The near replica to Everly Brothers’ prison version Take a Message to Mary takes a similar yet different twist, even a denial. The lover, a frontier lad asks his listeners not to disclose to his lover that he is in jail or that he turned bad by engaging in some gun drama.

“You can tell her I had to see the world or tell her that my ship set sail, you can say she’d better not wait for me but don’t tell her I’m in jail,” the American Rock and Roll band sings.

The two songs are as old as time but they still thrill audiences.

Last week on Wednesday, KBC Sundowner show host Catherine Ndonye played the song during the programme as she joined fans in mourning the star.

“The songs by Matee and Everly Brothers have one thing in common: It shows similarities in what people handed jail sentences suffer, especially, when it is about matters of the heart. Everywhere you go, I think life is the same and people are the same,” Ndonye told Saturday Standard.

Larry Wambua, Ndonye’s colleague and a longtime friend to the deceased artiste, also did a tribute on Saturday at KBC’s Radio Taifa alongside broadcaster Ali Salim Mmanga during the programme Ulimwengu wa Wanamuziki produced by John Obong’o Junior.

“I knew Matee in the early 1980s when the group used to perform in Ngara and Eastleigh.

“Matee was one Kenya’s refined musicians, humble and outstanding. It is so sad to lose one of the greatest names in Kenya’s music industry,” Wambua said.

It is not only Stella that is popular with Matee as the musician has other songs in Kikamba and Kiswahili, mostly recorded under Orchestra Muema Brothers label.

In Kilumi, Muema Brothers unveiled their full line-up starting with Kasina Muema (tumba), Sila Muema (drums); Mbili Mwendwa (trumpets), Nzau Muema (bass), Musee wa Munyao (vocals), Kanga Muema (Solo), Matee (lead vocals) and Mwania Muema (rhythm).

Some of their hit songs included Nenda Salama, Rhumba ya Matee, Purity, Jedidah, Francisca, Betty, Florence and Mwaitu Wakwa.

Artistic journey

Before his demise, this writer was set to interview him on his artistic journey and his view on police brutality was among the issues he was expected to speak about.

Matee, a former police officer, also sang Kazi ya Askari, where he defended the role of the police as the lead protectors of the people.

In the song, he bemoans the bad name the police have been given over the years as brutes despite the good services they gave.

The song coincided with the several incidences of police brutality in Kenya, which intensified during the enforcement of curfew rules after the outbreak of coronavirus pandemic.

Matee was educated in Kaloleni in Nairobi, Ithookwe in Kitui, Kitui School and later Aquinas School in Nairobi. According to his ex-band mate Musee Munyao, he died of diabetes-related complications.

He is survived by his wife and five children. He will be buried today in Tungutu, Kyangwithya West in Kitui.",Arts/Culture/Celebrities,https://www.standardmedia.co.ke/
https://www.standardmedia.co.ke/standard-entertainment/article/2001377164/kanye-west-praised-for-new-single-on-racism-slammed-for-billionaire-tweet,"Kanye West praised for new single on racism, slammed for 'billionaire' tweet","Kim Kardashian and Kanye West attend the Vanity Fair Oscar party in Beverly Hills during the 92nd Academy Awards, in Los Angeles, California, U.S., February 9, 2020[Photo:Reuters]

Kanye West received both plaudits and criticism on Tuesday when he released a powerful new single about racism and faith a day after congratulating his wife Kim Kardashian on what he said was her billionaire status.

West was slammed on social media for touting his family’s wealth in the midst of the coronavirus pandemic that has seen more than 36 million Americans lose their jobs.

Hours later, he released the emotional single and video “Wash Us in the Blood,” that blended references to religion and systemic racism in the United States with imagery from recent protests about deaths of Black people at the hands of police.

Some critics called the release, featuring Travis Scott, West’s best music in years.

Britain’s Guardian newspaper said West’s latest release was an “intensely potent study of race and faith” that presented an “apocalyptic vision of America.”

Read More

The single is from West’s upcoming album “God’s Country.”

On Monday, after cosmetics company Coty Inc bought a 20% stake in Kardashian’s KKW line that valued the make-up brand at $1 billion., Kanye tweeted that he was “so proud of my beautiful wife Kim Kardashian West for officially becoming a billionaire.”

“You’ve weathered the craziest storms and now God is shining on you and our family,” he added.

Subscribe to Our Newsletter Subscribe to our newsletter and stay updated on the latest developments and special offers!

Forbes on Tuesday estimated Kardashian’s net wealth after the Coty deal at $900 million.

“We all share your joy, Kanye - this is EXACTLY the news everyone wanted as the world is being ravaged by a global pandemic & economic disaster,” British television presenter Piers Morgan tweeted in response to West’s congratulatory post.

West, whose own net wealth is estimated by Forbes at $1.3 billion, last week struck a 10-year deal with Gap for a new line based on his Yeezy leisure clothing brand.",Arts/Culture/Celebrities,https://www.standardmedia.co.ke/
https://www.standardmedia.co.ke/standard-entertainment/article/2001376971/laughter-ends-as-comedian-kasee-dies-a-sad-man,Laughter ends as comedian Kasee dies a sad man,"Joseph Musyoki Kivindu aka Kasee is dead. The comedian, who devoted his life to making people laugh, died a sad man on Sunday evening after battling depression.

News of his death opened the jar into his untold problems that saw him drop from mainstream limelight, his big talent dimming from the thousands of Kenyans he used to entertain on TV.

The funny man was reduced to a backstreet one-man show act as he opted to local Kinoo bars where he would land gigs for survival for his daily bread.

And even at this sorry state, he hardly shared his sorrows but put up a brave face as he pained inside, pain that got him entering into depression – then alcoholism – the same that is said to have claimed his life on the tragic dusk.

Read More

Initial reports have it that the former Churchill Live comedian passed on after consuming a contaminated drink after falling back into alcohol abuse in an attempted showbiz comeback about seven months since his last public appearance.

According to a press release issued by Comedians in Kenya Society Chairman Ken Waudo, Kasee’s body was found lying on the roadside in Nginduri, Kinoo, a day after he had gone drinking with friends.

“This is really a sad way to start the week. It is a bitter pill to swallow but then we cannot question God’s plans… My deepest condolences to family and friends of Kasee. Safiri salama,” Laugh Industry director and top comedian Daniel Ndambuki alias Churchill said.

Subscribe to Our Newsletter Subscribe to our newsletter and stay updated on the latest developments and special offers!

The star had been shining bright for the rib-cracker who entertained thousands with his satirical jokes as he cut a niche for himself through analogical scripts. As a guest comedian at Churchill Live, he became popular, making his main mainstream breakthrough in 2018 as he featured in main shows.

However, at a time when he was expected to get to the top, things got twisted. He stopped appearing on the show and disappeared from the public only to make his return a year later through a comedy show that aired on KBC.

The show did not last long and although Kasee got a lifeline to rejoin Churchill Live, he was no longer the consistent upbeat star he used to be.

“Kasee was under pressure to keep his shine on even as he fell off the limelight. He reached out to me and opened up about his tribulations and how all this had thrown him into depression and alcoholism. He, however, said he was ready to fix his issues and refocus,” said Vincent Mutua (Chipukeezy), who also sits at National Authority for Campaign against Alcohol and Drug Abuse (Nacada) board.

“Many artistes have hit rock bottom,” noted Chipukeezy, who said joblessness among comedians has pushed many to depression. Although no comments were available from the family at the time of going to press, sources told The Standard that Kasee had recently reunited with his wife, and is part of family members planning his burial.",Arts/Culture/Celebrities,https://www.standardmedia.co.ke/
https://www.standardmedia.co.ke/standard-entertainment/article/2001375379/obama-siblings-exchange-on-twitter,Obama siblings exchange on twitter,"Former President Barack Obama during his first return visit to Kenya since leaving office in 2018. [Photo: Courtesy]

The rivalry between the Obama siblings seems to be widening. Malik Obama is now accusing his brother, the former US President Barrack Obama of being fake.

Through social media, the eldest Obama has posted a birth certificate alleging it belongs to the former president.

According to the birth certificate, Barrack was born in Kenya in 1961 at the Coast General hospital in Mombasa, an allegation that would make the 44th POTUS ineligible for that seat.

As per Section 1 of Article Two of the United States Constitution, for one to be eligible to run for the presidential seat of the United States, one must be a natural born Citizen, or a Citizen of the United States, be above age of thirty five years and been resident within the United States for fourteen Years.

In 2011, Donald J. Trump began to question President Obama’s birthplace aloud in television interviews bringing a rise to the term “Bitherism” but five years later he put a rest to the conspiracy and finally accepted that Barrack was born in the US.

Read More

According to The Atlantic an American publisher, “bitherism” is the baseless belief that the 44th president of the United States was born abroad and was therefore ineligible for the presidency and also was a secret Muslim planning to undermine America from within.

The matter surfaced in the 2008 Democratic primary that was allegedly circulated by frustrated Hillary Clinton supporters.

The same year, Orly Taitz, a Moldovan-American political conspiracy theorist, released a purported Kenyan birth certificate which she said belonged to Barrack but was later fact checked and found to be fake.

Subscribe to Our Newsletter Subscribe to our newsletter and stay updated on the latest developments and special offers!

A decade later, Malik Obama has now resurfaced with another birth certificate and one of his reasons is Barrack did not support him.

“We loved him with all our hearts but he turned his back on us and poured humiliation upon humiliation on us… When he had nothing and came to Kenya we welcomed him with open arms and shared with him...”

But his sister Auma Obama, has clapped back and now wants the eldest brother to get his act together.

“So blindly consumed by #jealousy and #bitterness that you will go to any length to slander your younger brother’s name - literally! Just because he has outshone you in EVERY SINGLE ASPECT of his life. Seek relevance elsewhere big brother!”

She further added; “Long before he even knew he would be president my little brother visited his fatherland and was embraced by all!!! Malik you took center stage in welcoming him!!!”

According to the scanned live birth certificate that was released by Barracks’ presidential campaign team to counter the “bitherism” theorists, it states that he was born on August 4, in Honolulu, Hawaii at 7:24pm to an American mother of European descent and an African father.

The fierce battle has attracted the embattled former presidential hopeful Miguna Miguna who now wants Malik to let his brother be.

“Chief: Let your brother live in peace. Stop helping @realDonaldTrump- a white supremacist - smear your brother in the mud.”",Arts/Culture/Celebrities,https://www.standardmedia.co.ke/
https://www.standardmedia.co.ke/standard-entertainment/article/2001375052/another-blow-to-mazembe-as-lead-drummist-dies,Another blow to Mazembe as lead drummist dies,"Hardly a month after the death of popular band leader, guitarist and music producer Kasongo wa Kanema as a result of high blood pressure that led to a stroke, Super Mazembe has suffered yet another blow.

Former lead drummist Robert Kitenge, popularly known as Dodo Doris, was the only drummist for super Mazembe band ever since they relocated to Kenya several years ago. He had been ailing, and died on Friday while undergoing treatment for lung cancer.

The veteran Congolese artiste had been admitted to Kenyatta National Hospital before he was transferred to the Cancer Care Centre near Highrise estate, Nairobi, where he died. A father of three, the 71-year-old was married to a Kenyan woman.

His loss is a big blow to the once popular locally-based Congolese band that took local airwaves by storm with their evergreen compositions that saw them become the talk of town. The artiste was a fan favourite locally and internationally.

Despite his immense talent, the late Dodo Doris preferred to keep a low profile. At some point, he quit Super Mazembe to work with Chakatumba band based in Mlolongo.

Read More

Despite performing behind the scenes, Dodo Doris will be remembered for his unique flair when it comes to handling drums, something he did with passion.

His death is a big blow to Super Mazembe, with only one person left of the 10-member band. All of them are buried at the Langata Cemetery.

Plans of his burial, also at the Langata Cemetery are being made. There are about 60 other Congolese musicians who are buried there.",Arts/Culture/Celebrities,https://www.standardmedia.co.ke/
https://www.standardmedia.co.ke/standard-entertainment/article/2001374469/cerebral-palsy-will-not-stop-me-from-thrilling-you-dj-wiwa-promises-fans,"Cerebral palsy will not stop me from thrilling you, DJ Wiwa promises fans","Winfred Wanjiku aka DJ Wiwa deejaying online on Saturday from her residence. Inset: Wanjiku using her feet to turn discs. [Courtesy, Standard]

She bubbled with excitement as she awaited approval from the group administrator of the online entertainment group 254 Diaspora Deejays.

Her siblings and friends, monitoring the progress of the fans tuning in, cheered her on as the numbers on the Instagram live show steadily swelled.

As she got her cue to start, and just as anxious as her fans, she said 'twende sasa,' (let's get started).

Her hands were up in the air and her feet on the equipment.

A little jerk… then she controls her balance on her seat towering over the deejaying equipment placed on the ground.

One foot was on her laptop. The other on the decks. With her toe, she pressed play and the internet went on overdrive.

This is not your ordinary deejay. And this was not an ordinary show either.

Subscribe to Our Newsletter Subscribe to our newsletter and stay updated on the latest developments and special offers!

Diagnosed with cerebral palsy at a tender age, Winfred Wanjiku aka DJ Wiwa, became an online sensation when her deejaying skills impressed thousands.

""To date, people are still looking down on me because of my condition.

""Cerebral palsy has been a major hindrance to my growth as a deejay. I do not get gigs yet everyone agrees that I am talented and competent.

""They often ask how I can be a deejay yet my upper body is unstable,” she says.

Born and raised in Kirinyaga County, the 26-year-old DJ Wiwa only took to the decks two years ago after making up her mind to try what has been her passion since childhood.

Her mother promised to see to it that she achieved her goals. And her friends did their bit by encouraging her as they had seen that she could make it.

“My mum was my number one fan but she died last year on Christmas Day. That was heartbreaking. I don’t think I have got over it. Now, my biggest fans are my siblings and my closest friends,"" she says.

She starts her live set with deejays’ sound effects of 'mo fire' before skillfully turning up the volume as Sol Generations ""Extravaganza"" starts playing.

Her friends, recording her live session on camera, cheer her on.

She grooves to the jam with a smile of satisfaction. Kenyans are finding a new star in her.

""So many people tried to discourage me saying I can't operate the turntables.

""Others said deejays are immoral people but there's nothing that gives me so much joy than proving them wrong and playing an entertaining set,"" she says.

Wiwa holds a Diploma in Tourism and Business Studies but says every door that she knocked on after college was shut in her face.

""Many would question how I will work and talk to customers with such a slurred speech. I eventually started hawking jewellery with my mother in Kirinyaga.

""After some time, she said she felt we had raised enough money for a deejaying course. I was shocked at her proposal, but I took it up since really I love music,"" she says.

Within minutes into her set, thousands had logged in with numerous others sharing on the web and pledging to support her.

""The Diaspora account is a very interactive platform. I have since gained hundreds of fans, from across the globe, who are reaching out to help while others have requested for another session, which will be soon.

""Hopefully, when the pandemic ends, I could be flying out for gigs. It's been a blessing in disguise,” she says.

Does the deejaying fraternity in Kenya know about her and how have they supported her?

""Kenyan deejays are my fans and I also look up to them. As a matter of fact, the deejaying community gifted me my decks. It will be an honour to play alongside them,"" she says.

By the end of her live set, she set a record number of views that most deejays could only wish for. Over 2,000 comments wishing her the best in her deejaying career was a great motivation to her.

""I've never felt so much love. I plan to work harder in getting corporate shows and broaden my fan base. I'd also love to play on a TV or radio station should I be given a chance. My ultimate goal is to be an international deejay. All things are possible,” she says and adds: ""Many people discouraged me but I never let it hinder my dream. I encourage everyone to pursue their dreams no matter what and I believe in doing what I love even with what people see as a limitation.""",Arts/Culture/Celebrities,https://www.standardmedia.co.ke/
https://www.standardmedia.co.ke/standard-entertainment/article/2001374156/artistes-change-rhythm-as-the-beat-goes-online,Artistes change rhythm as the beat goes online,"This weekend, Kenyans are being treated to two online concerts staged by Khaligraph Jones (pictured), and gospel artistes Eunice Njeri and Evelyn Wanjiru.

The two concerts dubbed Double Bill are part of a series of events that have been lined up for artistes by Trace East Africa in conjunction with Safaricom, DStv and Showmax.

While Khaligraph was lined up to thrill thousands of his online followers last night, the other one, a gospel show, will go live tomorrow night and will be streamed live on several online channels.

What is more refreshing about tomorrow’s gig is that the two gospel artistes will be launching their new songs during the live concerts that will be transmitted from Protel Studios in Nairobi. A back-up band and a few fans will spice up the show.

Read More

“Catch me live on YouTube tonight. For every post I am putting up today, I am giving away airtime so long as you tell me why you deserve it,” Khaligraph posted on Instagram yesterday.

“We just released Worthy, a praise song by Eunice and Evelyn. The song is truly inspiring and spiritually nourishing.

""They haven’t performed it anywhere as yet. It will be exciting having them share the stage on Sunday,” said Agundabweni Akweyu of Bwenieve, the song's producer.

Subscribe to Our Newsletter Subscribe to our newsletter and stay updated on the latest developments and special offers!

The artistes and event organisers are banking on the current demand for fresh entertainment from music fans at a time when most entertainment spots are closed due to the Covid-19 pandemic.

Unlike the ordinary concerts, the online ones attract many people too.

The concerts have also given Kenyans who do not ordinarily attend events the opportunity to enjoy. This new move has forced artistes and other entertainment business structures to rebrand as they redirect their audiences to follow them on social media platforms.

It has also forced social media platforms to restructure some of their apps, including Facebook that has introduced an option for people to charge for access to events with Facebook Live streams.

“The live concert series opens up a social media platform for artistes to perform live in front of loving fans from all over the world.

""They also ensure Kenyan artistes continue to earn during this pandemic that has seen many lose their source of livelihood owing to the ban on public gatherings,” says Danny Mucira, Trace Eastern Africa managing director.

“Artistes and the entertainment industry have had a change in business strategies. It is no longer about the huge concerts we used to have. Everyone is changing their showbiz model to tap into the online numbers. This is where the money is,” says Shaffie Weru, who has been running a show on Instagram featuring artistes from across the continent.

In this new normal, corporate firms and other stakeholders in the entertainment industry are now battling to sponsor online projects by popular artistes who are also being used to push brand visibility for such organisations.

From food and alcohol brands to phone and other tech companies, celebrities are taking advantage of the online space to advertising for brands.

Some artistes are enjoying the windfall as this trend is getting them double the amounts they would have earned from offline projects.

The demand for online entertainment content has been on the rise with personalities hosting interactive sessions to established media houses and other entertainment establishments driving their shows to the online space.",Arts/Culture/Celebrities,https://www.standardmedia.co.ke/
https://www.standardmedia.co.ke/standard-entertainment/article/2001373540/zimbabwean-film-industry-makes-netflix-debut-with-cook-off,"Zimbabwean film industry makes Netflix debut with ""Cook Off""","Tendaiishe Chitima and Tendai Ryan are seen in the Zimbabwean film ""Cook OFF"" in this undated handout picture obtained on May 31, 2020.[Photo:Reuters]

Zimbabwean film Cook Off, a romance about a struggling single mother who finds love during a cooking competition, premiered on Netflix on Monday, a debut that its makers hope will propel the country’s small film sector to global audiences.

Zimbabwe often grabs headlines for its economic woes and political crises, but producer Joe Njagu said the film sought to project a different image.

“I wanted the world to know that there is more to Zimbabwe than what they hear. We also fall in love, we also enjoy nice food. We also have very nice stories,” said Njagu.

With a production budget of only $8,000, Njagu said he used his personal relationships with the cast and crew to sign deferred contracts and to bring on board studio owners and equipment hire companies without making immediate payment.

Read More

The low budget film was shot in 2017 but very few people in Zimbabwe had heard of it, even after it won several awards at international film festivals, including in the Netherlands, Durban and United States.

Everything changed two and half months ago, when Netflix, the world’s leading entertainment streaming service with 189 million paid viewers, came knocking on the door.

“It’s a big ‘hello, this is Zimbabwe we are here’. It’s an opportunity for us to introduce our content to the rest of the world. It’s really a big deal for us,” Njagu said.

Subscribe to Our Newsletter Subscribe to our newsletter and stay updated on the latest developments and special offers!

He would not say how much the Netflix deal was worth but that it was enough to pay the deferred expenses and make a profit.

The film creators are now in talks with Netflix about possible future productions while television stations in Europe, Africa, United States also want to air Cook Off.

“It’s a different story, it’s no longer deferred payments, it’s now commissioned work, it’s now getting budgets to do productions,” he said.

“We can’t fall short anymore. This is the world stage.”",Arts/Culture/Celebrities,https://www.standardmedia.co.ke/
https://www.standardmedia.co.ke/standard-entertainment/article/2001373311/another-popular-kenyan-musician-bites-the-dust,Popular Kenyan musician John Nzenze is dead,"Legendary musician of the popular Kenyan Twist music style John Amutabi (Nzenze) -pictured has died.

Nzenze died at Mukumu Mission Hospital at about 2pm, where he had been hospitalised for a month, battling hypertension and stomach ulcers.

The 80-year-old was best known for his Angelike Twist hit song released in the early 1960s.

His younger sister Mary Mwanga said Mr Amutabi was operated on four weeks ago on his prostrate, and was recuperating well before his situation deteriorated on Friday leading to his death on Saturday.

Read More

“He has been having stomach ulcers that have disturbed his health for quite some while. When we eventually took him to hospital, it was found that he had other problems with his prostate that called for an operation,” Ms Mwanga said.

His first cousin Paul Ingatia said since moving from Nairobi and settling in the village, Amutabi has had challenges financially, which contributed to further deterioration of his health.

“He was completely forgotten after moving to the village. While in Nairobi, he could perform in some clubs and get his daily bread, but as his age advanced, he could no longer perform,” Mr Ingatia said.

Subscribe to Our Newsletter Subscribe to our newsletter and stay updated on the latest developments and special offers!

He urged the government to hasten and pay the family some royalties that were announced by President Uhuru Kenyatta so they can clear his hospital bills and give him a befitting send off for a hero.

Nzenze retired from active music in 2016 and had been living at his home since then, leading a quiet lifestyle.

His other hit songs included Marashi ya Warembo, Maoni ya Twist, Kumbuka Nyumbani and Wanawake Kuwakimbia Mabwana.

Area leaders have eulogised Nzenze as one of the pioneers of music among his Tiriki sub tribe, noting he had been a living hero who did not struggle for fame.

“Despite Nzenze producing hit songs well before most of us were born, we have lived listening to his songs for many years. He has been our icon in Vihiga County and as a community, we are sad to have lost him,” Vihiga Senator George Khaniri said.",Arts/Culture/Celebrities,https://www.standardmedia.co.ke/
